-1.740    1396.547       0.000   1396.547        0.000
-1.700    1396.547       0.000   1396.547        0.000
-1.660    1396.547       0.000   1396.547        0.000
-1.620    1396.547       0.000   1396.547        0.000
-1.580    1396.547       0.000   1396.547        0.000
-1.540    1396.547       0.000   1396.547        0.000
-1.500    1396.547       0.000   1396.547        0.000
-1.460    1396.547       0.000   1396.547        0.000
-1.420    1396.547       0.000   1396.547        0.000
-1.380    1396.547       0.000   1396.547        0.000
-1.340    1396.547       0.000   1396.547        0.000
-1.300    1396.547       0.000   1396.547        0.000
-1.260    1396.547       0.000   1396.547        0.000
-1.220    1396.547       0.000   1396.547        0.000
-1.180    1396.547       0.000   1396.547        0.000
-1.140    1396.547       0.000   1396.547        0.000
-1.100    1396.547       0.000   1396.547        0.000
-1.060    56.017         632.261         1396.547        0.000
-1.020    48.228         1.949   1396.547        0.000
-0.980    39.925         0.684   1396.547        0.000
-0.940    33.307         0.762   1396.547        0.000
-0.900    25.953         0.626   1396.547        0.000
-0.860    19.892         0.126   1396.547        0.000
-0.820    14.543         0.019   1396.547        0.000
-0.780    10.282         0.147   1396.547        0.000
-0.740    6.773          0.109   1396.547        0.000
-0.700    4.029          0.209   66.826          629.961
-0.660    2.096          0.141   66.826          629.961
-0.620    0.762          0.164   58.805          1.971
-0.580    0.116          0.213   50.124          0.518
-0.540    0.000          0.189   44.163          1.986
-0.500    0.324          0.198   39.990          2.004
-0.460    1.116          0.175   37.391          0.476
-0.420    2.141          0.148   34.283          0.746
-0.380    3.533          0.196   31.065          0.302
-0.340    5.117          0.181   29.079          0.123
-0.300    6.910          0.189   27.203          0.269
-0.260    8.945          0.097   25.553          0.344
-0.220    10.860         0.314   23.872          0.620
-0.180    12.917         0.200   23.156          0.184
-0.140    14.792         0.216   22.024          0.221
-0.100    16.600         0.184   21.395          0.356
-0.060    18.101         0.269   20.958          0.332
-0.020    19.541         0.414   20.705          0.076
0.020     20.922         0.088   20.922          0.088
0.060     21.302         0.355   20.752          0.115
0.100     21.563         0.324   21.244          0.343
0.140     21.465         0.483   21.251          0.233
0.180     20.994         0.751   22.098          0.178
0.220     20.057         0.994   22.999          0.221
0.260     19.109         1.024   24.251          0.027
0.300     18.219         1.241   25.557          0.151
0.340     16.842         1.387   27.172          0.797
0.380     15.751         1.299   28.884          0.504
0.420     14.790         1.400   31.201          0.996
0.460     14.181         1.643   33.957          0.900
0.500     13.720         1.605   37.847          0.782
0.540     13.554         1.668   41.782          0.719
0.580     13.900         1.747   45.844          1.137
0.620     14.970         1.775   51.289          2.122
0.660     16.498         1.639   58.463          633.903
0.700     18.930         2.005   60.199          633.085
0.740     21.705         1.694   1396.547        0.000
0.780     25.547         2.020   1396.547        0.000
0.820     29.954         1.916   1396.547        0.000
0.860     35.809         1.765   1396.547        0.000
0.900     40.991         2.045   1396.547        0.000
0.940     49.137         0.957   1396.547        0.000
0.980     54.282         633.903         1396.547        0.000
1.020     66.826         629.961         1396.547        0.000
1.060     1396.547       0.000   1396.547        0.000
1.100     1396.547       0.000   1396.547        0.000
1.140     1396.547       0.000   1396.547        0.000
1.180     1396.547       0.000   1396.547        0.000
1.220     1396.547       0.000   1396.547        0.000
1.260     1396.547       0.000   1396.547        0.000
1.300     1396.547       0.000   1396.547        0.000
1.340     1396.547       0.000   1396.547        0.000
1.380     1396.547       0.000   1396.547        0.000
1.420     1396.547       0.000   1396.547        0.000
1.460     1396.547       0.000   1396.547        0.000
1.500     1396.547       0.000   1396.547        0.000
1.540     1396.547       0.000   1396.547        0.000
1.580     1396.547       0.000   1396.547        0.000
1.620     1396.547       0.000   1396.547        0.000
1.660     1396.547       0.000   1396.547        0.000
1.700     1396.547       0.000   1396.547        0.000
1.740     1396.547       0.000   1396.547        0.000
1.780     1396.547       0.000   1396.547        0.000
1.820     1396.547       0.000   1396.547        0.000
1.860     1396.547       0.000   1396.547        0.000
1.900     1396.547       0.000   1396.547        0.000
1.940     1396.547       0.000   1396.547        0.000
1.980     1396.547       0.000   1396.547        0.000

-1.980    5973.855       0.000   5973.855        0.000
-1.940    5973.855       0.000   5973.855        0.000
-1.900    5973.855       0.000   5973.855        0.000
-1.860    5973.855       0.000   5973.855        0.000
-1.820    5973.855       0.000   5973.855        0.000
-1.780    5973.855       0.000   5973.855        0.000
-1.740    5973.855       0.000   5973.855        0.000
-1.700    5973.855       0.000   5973.855        0.000
-1.660    5973.855       0.000   5973.855        0.000
-1.620    5973.855       0.000   5973.855        0.000
-1.580    5973.855       0.000   5973.855        0.000
-1.540    5973.855       0.000   5973.855        0.000
-1.500    5973.855       0.000   5973.855        0.000
-1.460    5973.855       0.000   5973.855        0.000
-1.420    5973.855       0.000   5973.855        0.000
-1.380    5973.855       0.000   5973.855        0.000
-1.340    5973.855       0.000   5973.855        0.000
-1.300    5973.855       0.000   5973.855        0.000
-1.260    5973.855       0.000   5973.855        0.000
-1.220    5973.855       0.000   5973.855        0.000
-1.180    275.049        2699.831        5973.855        0.000
-1.140    231.207        11.727          5973.855        0.000
-1.100    204.971        17.007          5973.855        0.000
-1.060    176.677        9.322   5973.855        0.000
-1.020    141.753        7.276   5973.855        0.000
-0.980    117.890        3.250   5973.855        0.000
-0.940    94.029         3.268   5973.855        0.000
-0.900    75.813         2.425   5973.855        0.000
-0.860    57.472         1.478   5973.855        0.000
-0.820    42.629         1.862   5973.855        0.000
-0.780    30.311         2.088   5973.855        0.000
-0.740    20.011         2.193   5973.855        0.000
-0.700    12.169         2.209   5973.855        0.000
-0.660    6.405          2.180   275.049         2699.831
-0.620    2.306          2.441   275.049         2699.831
-0.580    0.302          2.262   239.211         2706.551
-0.540    0.000          1.995   217.338         9.692
-0.500    1.459          2.056   209.794         7.351
-0.460    4.271          2.038   181.960         3.732
-0.420    8.597          1.805   168.781         0.595
-0.380    14.200         1.681   147.617         2.669
-0.340    21.044         2.007   135.768         2.814
-0.300    28.780         1.851   122.226         2.564
-0.260    36.677         1.350   112.224         3.246
-0.220    45.697         1.147   105.056         1.746
-0.180    55.154         1.596   97.881          0.522
-0.140    63.510         0.836   92.780          0.883
-0.100    71.963         1.730   87.887          2.466
-0.060    78.216         0.852   85.507          1.614
-0.020    82.950         0.931   84.440          1.157
0.020     82.684         1.159   82.684          1.159
0.060     80.071         3.119   84.141          0.945
0.100     76.698         3.885   85.544          1.679
0.140     70.903         4.852   87.915          0.920
0.180     63.730         4.544   92.274          2.356
0.220     55.020         4.642   98.597          2.445
0.260     47.343         3.776   105.884         1.568
0.300     39.732         4.292   114.442         0.389
0.340     32.259         4.041   122.623         1.228
0.380     26.976         4.007   136.882         1.884
0.420     22.298         3.690   148.502         1.965
0.460     18.290         3.541   168.117         5.524
0.500     16.176         3.301   181.139         2.608
0.540     15.597         3.373   203.469         2.222
0.580     16.054         3.167   228.728         2712.512
0.620     18.695         3.026   239.211         2708.279
0.660     23.204         3.556   275.049         2699.831
0.700     29.136         3.324   5973.855        0.000
0.740     37.872         3.911   5973.855        0.000
0.780     48.164         4.049   5973.855        0.000
0.820     60.044         4.128   5973.855        0.000
0.860     75.083         5.482   5973.855        0.000
0.900     92.193         6.453   5973.855        0.000
0.940     110.620        4.988   5973.855        0.000
0.980     133.606        5.907   5973.855        0.000
1.020     156.834        10.086          5973.855        0.000
1.060     179.598        7.930   5973.855        0.000
1.100     208.886        2.719   5973.855        0.000
1.140     275.049        2699.831        5973.855        0.000
1.180     257.130        2699.831        5973.855        0.000
1.220     5973.855       0.000   5973.855        0.000
1.260     5973.855       0.000   5973.855        0.000
1.300     5973.855       0.000   5973.855        0.000
1.340     5973.855       0.000   5973.855        0.000
1.380     5973.855       0.000   5973.855        0.000
1.420     5973.855       0.000   5973.855        0.000
1.460     5973.855       0.000   5973.855        0.000
1.500     5973.855       0.000   5973.855        0.000
1.540     5973.855       0.000   5973.855        0.000
1.580     5973.855       0.000   5973.855        0.000
1.620     5973.855       0.000   5973.855        0.000
1.660     5973.855       0.000   5973.855        0.000
1.700     5973.855       0.000   5973.855        0.000
1.740     5973.855       0.000   5973.855        0.000
1.780     5973.855       0.000   5973.855        0.000
1.820     5973.855       0.000   5973.855        0.000
1.860     5973.855       0.000   5973.855        0.000
1.900     5973.855       0.000   5973.855        0.000
1.940     5973.855       0.000   5973.855        0.000
1.980     5973.855       0.000   5973.855        0.000
